sensors 30
relays 292
e 171 288 89.3 122880 1.09613346932478e-07 5e-08
e 171 289 86.4 122880 7.16709162665397e-08 5e-08
e 171 290 88.9 122880 1.09110880842987e-07 5e-08
e 171 308 89.2 122880 2.31127055573583e-07 5e-08
e 172 16 87.2 122880 1.69779978202424e-07 5e-08
e 172 29 89.3 122880 2.53315787613023e-07 5e-08
e 172 163 88.8 122880 2.03815993267542e-07 5e-08
e 172 165 85.8 122880 1.12714422622e-07 5e-08
e 172 166 88 122880 9.82013750411283e-08 5e-08
e 172 167 89.8 122880 1.23617375177811e-07 5e-08
e 172 169 86.3 122880 7.45302778684054e-08 5e-08
e 172 170 85.7 122880 6.99217107126795e-08 5e-08
e 172 171 85.5 122880 8.00682884365076e-08 5e-08
e 172 173 86.2 122880 5.35186812231701e-08 5e-08
e 172 174 85.7 122880 6.05485088342559e-08 5e-08
e 172 175 87.6 122880 8.93164175627484e-08 5e-08
e 172 176 87.7 122880 1.35431079294098e-07 5e-08
e 172 177 89.9 122880 2.57567842675604e-07 5e-08
e 172 232 87.5 122880 2.53111071037527e-07 5e-08
e 172 283 88.3 122880 1.44511489760388e-07 5e-08
e 172 284 89 122880 2.22715114127531e-07 5e-08
e 172 287 89.3 122880 2.21100721109615e-07 5e-08
e 172 289 88.8 122880 1.37971819128244e-07 5e-08
e 173 16 86.9 122880 1.15605857177551e-07 5e-08
e 173 28 87.2 122880 2.09714123792364e-07 5e-08
e 173 29 89.7 122880 2.26743750146366e-07 5e-08
e 173 58 88.9 122880 2.55366365138539e-07 5e-08
e 173 165 87.5 122880 1.69610834411432e-07 5e-08
e 173 166 87.3 122880 1.25380007874286e-07 5e-08
e 173 167 89.9 122880 1.81455042544643e-07 5e-08
e 173 169 86.1 122880 9.66201640137385e-08 5e-08
e 173 170 86.1 122880 9.0165386849782e-08 5e-08
e 173 171 88.3 122880 1.0026403047605e-07 5e-08
e 173 172 86.2 122880 5.35186812231701e-08 5e-08
e 173 174 86.8 122880 5.18836896322408e-08 5e-08
e 173 175 86.6 122880 6.93227413562749e-08 5e-08
e 173 176 88.1 122880 1.00823610500795e-07 5e-08
e 173 177 89 122880 1.72913790645177e-07 5e-08
e 173 178 89.9 122880 3.23421380289665e-07 5e-08
e 173 232 89 122880 4.27587525859396e-07 5e-08
e 173 282 87.7 122880 1.70445084221305e-07 5e-08
e 173 283 88.9 122880 1.11125829980886e-07 5e-08
e 173 284 87.9 122880 1.41434266071418e-07 5e-08
e 173 285 89.8 122880 4.01888190699247e-07 5e-08
e 173 286 89.8 122880 2.77622297981493e-07 5e-08
e 173 287 88.1 122880 2.24540617825092e-07 5e-08
e 173 288 89.1 122880 2.81746726056086e-07 5e-08
e 173 289 88.6 122880 1.87183597771348e-07 5e-08
e 173 290 89.4 122880 4.67167674585788e-07 5e-08
e 174 16 87.3 122880 9.81924787819861e-08 5e-08
e 174 27 89.2 122880 5.24434588101131e-07 5e-08
e 174 28 86.8 122880 1.5836476070025e-07 5e-08
e 174 29 88.5 122880 2.18615658950984e-07 5e-08
e 174 58 87.7 122880 1.71822909842244e-07 5e-08
e 174 165 88.1 122880 2.52113720758508e-07 5e-08
e 174 166 87.9 122880 1.79942860447844e-07 5e-08
e 174 169 85.9 122880 1.1724519626382e-07 5e-08
e 174 170 85.5 122880 1.0940553094661e-07 5e-08
e 174 171 87 122880 1.19194265196437e-07 5e-08
e 174 172 85.7 122880 6.05485088342559e-08 5e-08
e 174 173 86.8 122880 5.18836896322408e-08 5e-08
e 174 175 86.2 122880 5.91409993459079e-08 5e-08
e 174 176 87.9 122880 8.31388968661072e-08 5e-08
e 174 177 88.6 122880 1.35398473073384e-07 5e-08
e 174 282 88.5 122880 1.25886968787118e-07 5e-08
e 174 283 88.5 122880 9.74199821336063e-08 5e-08
e 174 284 88.3 122880 1.14870189458918e-07 5e-08
e 174 286 89.1 122880 2.42443060062715e-07 5e-08
e 174 289 89.1 122880 2.4167055743977e-07 5e-08
e 175 16 86.3 122880 7.35160026392036e-08 5e-08
e 175 28 88.2 122880 1.10868226659767e-07 5e-08
e 175 29 88.6 122880 2.37740938714324e-07 5e-08
e 175 58 86.8 122880 9.6452333372811e-08 5e-08
e 175 169 88.2 122880 2.56249062776006e-07 5e-08
e 175 170 86.7 122880 2.22022360377974e-07 5e-08
e 175 171 89.3 122880 2.49404722503771e-07 5e-08
e 175 172 87.6 122880 8.93164175627484e-08 5e-08
e 175 173 86.6 122880 6.93227413562749e-08 5e-08
e 175 174 86.2 122880 5.91409993459079e-08 5e-08
e 175 176 85.7 122880 5.74713420064727e-08 5e-08
e 175 177 89 122880 1.09396734700642e-07 5e-08
e 175 282 88.3 122880 9.37810330783717e-08 5e-08
e 175 283 87.4 122880 8.00027942756541e-08 5e-08
e 175 284 87.1 122880 8.58289906855825e-08 5e-08
e 175 285 87.5 122880 2.29902655013028e-07 5e-08
e 175 286 89.7 122880 2.08654921376391e-07 5e-08
e 175 287 89.1 122880 3.11917243364291e-07 5e-08
e 176 16 85.8 122880 6.6624297146978e-08 5e-08
e 176 27 89 122880 2.28838400929948e-07 5e-08
e 176 28 89.6 122880 9.9633330535999e-08 5e-08
e 176 29 89.3 122880 3.13675514987521e-07 5e-08
e 176 58 85.3 122880 6.6675508689582e-08 5e-08
e 176 59 86.5 122880 1.13769666148103e-07 5e-08
e 176 143 89.3 122880 3.33758711841695e-07 5e-08
e 176 172 87.7 122880 1.35431079294098e-07 5e-08
e 176 173 88.1 122880 1.00823610500795e-07 5e-08
e 176 174 87.9 122880 8.31388968661072e-08 5e-08
e 176 175 85.7 122880 5.74713420064727e-08 5e-08
e 176 177 89.2 122880 1.04980835147827e-07 5e-08
e 176 282 87.6 122880 8.09131760437663e-08 5e-08
e 176 283 86.4 122880 8.04043767162932e-08 5e-08
e 176 284 87.8 122880 7.5699109955785e-08 5e-08
e 176 285 89.2 122880 2.0302037612401e-07 5e-08
e 176 286 88.6 122880 2.27658480926156e-07 5e-08
e 176 287 89.7 122880 4.6272235953449e-07 5e-08
e 177 16 86.3 122880 6.12135652648051e-08 5e-08
e 177 58 89.4 122880 1.30447483633729e-07 5e-08
e 177 172 89.9 122880 2.57567842675604e-07 5e-08
e 177 173 89 122880 1.72913790645177e-07 5e-08
e 177 174 88.6 122880 1.35398473073384e-07 5e-08
e 177 175 89 122880 1.09396734700642e-07 5e-08
e 177 176 89.2 122880 1.04980835147827e-07 5e-08
e 178 173 89.9 122880 3.23421380289665e-07 5e-08
e 178 179 89.9 122880 6.35664622228011e-08 5e-08
e 178 180 89.9 122880 9.32951724770339e-08 5e-08
e 178 181 89.8 122880 2.14062875115422e-07 5e-08
e 179 17 88.9 122880 1.64170811133279e-07 5e-08
e 179 18 90 122880 4.14514042866604e-07 5e-08
e 179 167 89.9 122880 9.74838985578445e-07 5e-08
e 179 178 89.9 122880 6.35664622228011e-08 5e-08
e 179 180 89.4 122880 5.83905405518368e-08 5e-08
e 179 181 89.8 122880 9.78408947334194e-08 5e-08
e 179 182 89.8 122880 1.09657168456867e-07 5e-08
e 179 205 89.9 122880 1.13283759382343e-07 5e-08
e 180 17 89.1 122880 1.13422874809924e-07 5e-08
e 180 18 90 122880 2.97543928674287e-07 5e-08
e 180 178 89.9 122880 9.32951724770339e-08 5e-08
e 180 179 89.4 122880 5.83905405518368e-08 5e-08
e 180 181 88 122880 6.61791435536087e-08 5e-08
e 180 182 89.6 122880 7.87168261988056e-08 5e-08
e 180 204 89.7 122880 1.23083476141477e-07 5e-08
e 180 206 89.2 122880 2.13840195318631e-07 5e-08
e 181 17 90 122880 1.02152591598764e-07 5e-08
e 181 18 89.7 122880 2.68390371650619e-07 5e-08
e 181 178 89.8 122880 2.14062875115422e-07 5e-08
e 181 179 89.8 122880 9.78408947334194e-08 5e-08
e 181 180 88 122880 6.61791435536087e-08 5e-08
e 181 206 89.5 122880 1.20757382628569e-07 5e-08
e 182 2 89.8 122880 2.77576618992319e-07 5e-08
e 182 17 89.9 122880 6.1076014171975e-08 5e-08
e 182 18 89.1 122880 1.06116845503347e-07 5e-08
e 182 34 89.9 122880 4.79357865898065e-07 5e-08
e 182 179 89.8 122880 1.09657168456867e-07 5e-08
e 182 180 89.6 122880 7.87168261988056e-08 5e-08
e 182 183 89.2 122880 1.15157215864426e-07 5e-08
e 182 205 89.6 122880 6.46339308719403e-08 5e-08
e 182 206 89 122880 7.74403906714539e-08 5e-08
e 183 17 89.8 122880 2.69565132206999e-07 5e-08
e 183 182 89.2 122880 1.15157215864426e-07 5e-08
e 183 190 89.6 122880 2.70478369296592e-07 5e-08
e 183 204 89.5 122880 8.97233867632729e-08 5e-08
e 184 188 89.2 122880 7.5124785631111e-08 5e-08
e 184 189 89.6 122880 8.98118381296192e-08 5e-08
e 184 190 89.3 122880 1.39560484932521e-07 5e-08
e 184 191 88.9 122880 1.12212875411982e-07 5e-08
e 185 19 88.6 122880 1.12905660082322e-07 5e-08
e 185 186 89 122880 5.05115076455134e-08 5e-08
e 185 191 88.9 122880 8.58673531474281e-08 5e-08
e 185 192 89.1 122880 6.68824777671229e-08 5e-08
e 185 193 89.9 122880 3.14117782245358e-07 5e-08
e 185 195 89.9 122880 8.12319794069226e-07 5e-08
e 185 201 89.6 122880 5.54549674929644e-08 5e-08
e 185 307 89.7 122880 5.98730718944386e-08 5e-08
e 186 19 89.6 122880 1.06295083270525e-07 5e-08
e 186 185 89 122880 5.05115076455134e-08 5e-08
e 186 191 89.2 122880 9.11937471793833e-08 5e-08
e 186 192 89.5 122880 6.36886808174116e-08 5e-08
e 186 193 89.8 122880 2.77797544861259e-07 5e-08
e 186 195 89.6 122880 7.76371543168396e-07 5e-08
e 186 196 89.7 122880 3.93188830650135e-07 5e-08
e 186 200 90 122880 6.19183121741894e-08 5e-08
e 186 201 89.5 122880 5.30035967591018e-08 5e-08
e 186 307 89.7 122880 6.17954006521453e-08 5e-08
e 187 19 89.3 122880 1.15490786721602e-07 5e-08
e 187 168 89.5 122880 1.81898963478936e-07 5e-08
e 187 191 89 122880 6.77661147505774e-08 5e-08
e 187 193 89.7 122880 3.21482857089905e-07 5e-08
e 187 199 89.4 122880 1.56746334370115e-07 5e-08
e 187 307 89.8 122880 5.33088795748339e-08 5e-08
e 188 19 89.3 122880 1.2313617390361e-07 5e-08
e 188 167 89.6 122880 2.17140942204281e-07 5e-08
e 188 168 89.1 122880 1.24130775826545e-07 5e-08
e 188 184 89.2 122880 7.5124785631111e-08 5e-08
e 188 191 89.8 122880 5.85370281470557e-08 5e-08
e 188 192 89.6 122880 7.76601209684273e-08 5e-08
e 189 167 89.1 122880 1.34012169273874e-07 5e-08
e 189 168 89.7 122880 9.83301069429578e-08 5e-08
e 189 184 89.6 122880 8.98118381296192e-08 5e-08
e 189 190 88.5 122880 6.01812625678508e-08 5e-08
e 189 191 89.8 122880 5.32656280652077e-08 5e-08
e 189 200 89.6 122880 1.39320177817732e-07 5e-08
e 189 307 90 122880 5.86999100276869e-08 5e-08
e 190 163 89.7 122880 1.82117762727507e-07 5e-08
e 190 167 89.4 122880 8.53897999715827e-08 5e-08
e 190 168 89.4 122880 6.65209061059105e-08 5e-08
e 190 183 89.6 122880 2.70478369296592e-07 5e-08
e 190 184 89.3 122880 1.39560484932521e-07 5e-08
e 190 189 88.5 122880 6.01812625678508e-08 5e-08
e 191 164 89.6 122880 1.8081575350392e-07 5e-08
e 191 167 89.5 122880 1.1395481172165e-07 5e-08
e 191 184 88.9 122880 1.12212875411982e-07 5e-08
e 191 185 88.9 122880 8.58673531474281e-08 5e-08
e 191 186 89.2 122880 9.11937471793833e-08 5e-08
e 191 187 89 122880 6.77661147505774e-08 5e-08
e 191 188 89.8 122880 5.85370281470557e-08 5e-08
e 191 189 89.8 122880 5.32656280652077e-08 5e-08
e 191 196 89.7 122880 4.57328083760132e-07 5e-08
e 191 199 89.9 122880 4.71936026604643e-07 5e-08
e 191 200 89.3 122880 1.7099317124115e-07 5e-08
e 191 201 89.4 122880 1.15957513566861e-07 5e-08
e 192 19 89.3 122880 6.46117349912469e-08 5e-08
e 192 185 89.1 122880 6.68824777671229e-08 5e-08
e 192 186 89.5 122880 6.36886808174116e-08 5e-08
e 192 188 89.6 122880 7.76601209684273e-08 5e-08
e 192 193 89.3 122880 1.11312041466138e-07 5e-08
e 192 194 88.8 122880 1.73893398886734e-07 5e-08
e 192 195 89.5 122880 3.08599175210866e-07 5e-08
e 192 196 89.3 122880 1.4059692955934e-07 5e-08
e 192 197 89.7 122880 1.41813022937765e-07 5e-08
e 192 199 89.6 122880 1.20788056583689e-07 5e-08
e 192 200 89.4 122880 7.92295388136842e-08 5e-08
e 192 201 89.1 122880 6.84892368688329e-08 5e-08
e 192 202 89 122880 7.12922227933413e-08 5e-08
e 192 203 89.6 122880 7.07137114891808e-08 5e-08
e 193 19 89.4 122880 6.60617767078469e-08 5e-08
e 193 185 89.9 122880 3.14117782245358e-07 5e-08
e 193 186 89.8 122880 2.77797544861259e-07 5e-08
e 193 187 89.7 122880 3.21482857089905e-07 5e-08
e 193 192 89.3 122880 1.11312041466138e-07 5e-08
e 193 194 88.8 122880 5.80589151667756e-08 5e-08
e 193 195 88.9 122880 9.08431101833524e-08 5e-08
e 193 197 89.8 122880 6.19148177091756e-08 5e-08
e 193 202 89.4 122880 2.05626232112408e-07 5e-08
e 193 203 89.6 122880 1.10223329834036e-07 5e-08
e 193 307 90 122880 2.11694543990725e-07 5e-08
e 194 19 89.2 122880 8.86383255907188e-08 5e-08
e 194 192 88.8 122880 1.73893398886734e-07 5e-08
e 194 193 88.8 122880 5.80589151667756e-08 5e-08
e 194 195 90 122880 6.4128125416812e-08 5e-08
e 194 196 88.8 122880 6.12054782508261e-08 5e-08
e 194 197 88.9 122880 8.23086893608403e-08 5e-08
e 194 198 88 122880 1.44031744603934e-07 5e-08
e 194 203 88.9 122880 2.08751272311497e-07 5e-08
e 194 307 89.9 122880 3.22331903329316e-07 5e-08
e 195 19 88.8 122880 1.27000022467283e-07 5e-08
e 195 185 89.9 122880 8.12319794069226e-07 5e-08
e 195 186 89.6 122880 7.76371543168396e-07 5e-08
e 195 192 89.5 122880 3.08599175210866e-07 5e-08
e 195 193 88.9 122880 9.08431101833524e-08 5e-08
e 195 194 90 122880 6.4128125416812e-08 5e-08
e 195 196 88.9 122880 1.00496220537959e-07 5e-08
e 195 197 88.8 122880 1.5334714719441e-07 5e-08
e 195 198 89.8 122880 4.18820935756815e-07 5e-08
e 196 19 89.8 122880 7.87275884403166e-08 5e-08
e 196 186 89.7 122880 3.93188830650135e-07 5e-08
e 196 191 89.7 122880 4.57328083760132e-07 5e-08
e 196 192 89.3 122880 1.4059692955934e-07 5e-08
e 196 194 88.8 122880 6.12054782508261e-08 5e-08
e 196 195 88.9 122880 1.00496220537959e-07 5e-08
e 196 197 88.8 122880 5.54743082248801e-08 5e-08
e 196 198 88.7 122880 8.46095076835482e-08 5e-08
e 196 202 89.8 122880 2.57478118846272e-07 5e-08
e 196 203 89.1 122880 1.19342976245618e-07 5e-08
e 197 192 89.7 122880 1.41813022937765e-07 5e-08
e 197 193 89.8 122880 6.19148177091756e-08 5e-08
e 197 194 88.9 122880 8.23086893608403e-08 5e-08
e 197 195 88.8 122880 1.5334714719441e-07 5e-08
e 197 196 88.8 122880 5.54743082248801e-08 5e-08
e 197 198 89 122880 6.25607153231441e-08 5e-08
e 197 199 89.7 122880 4.0361269456131e-07 5e-08
e 197 202 88.8 122880 1.94746815794754e-07 5e-08
e 197 203 89 122880 1.01718661244492e-07 5e-08
e 198 194 88 122880 1.44031744603934e-07 5e-08
e 198 195 89.8 122880 4.18820935756815e-07 5e-08
e 198 196 88.7 122880 8.46095076835482e-08 5e-08
e 198 197 89 122880 6.25607153231441e-08 5e-08
e 198 199 89.8 122880 2.55175100196982e-07 5e-08
e 198 200 89.4 122880 2.84709410865085e-07 5e-08
e 198 202 89.6 122880 1.61146958837889e-07 5e-08
e 199 19 89.5 122880 2.15391860112192e-07 5e-08
e 199 187 89.4 122880 1.56746334370115e-07 5e-08
e 199 191 89.9 122880 4.71936026604643e-07 5e-08
e 199 192 89.6 122880 1.20788056583689e-07 5e-08
e 199 197 89.7 122880 4.0361269456131e-07 5e-08
e 199 198 89.8 122880 2.55175100196982e-07 5e-08
e 199 200 90 122880 6.3189935237052e-08 5e-08
e 199 201 90 122880 7.86304707694814e-08 5e-08
e 199 202 89.2 122880 6.45895161963662e-08 5e-08
e 199 203 89.7 122880 8.56885245125417e-08 5e-08
e 199 307 88.9 122880 1.98852028544929e-07 5e-08
e 200 19 89.3 122880 1.2180415498125e-07 5e-08
e 200 186 90 122880 6.19183121741894e-08 5e-08
e 200 189 89.6 122880 1.39320177817732e-07 5e-08
e 200 191 89.3 122880 1.7099317124115e-07 5e-08
e 200 192 89.4 122880 7.92295388136842e-08 5e-08
e 200 198 89.4 122880 2.84709410865085e-07 5e-08
e 200 199 90 122880 6.3189935237052e-08 5e-08
e 200 201 89.4 122880 5.2955673065339e-08 5e-08
e 200 202 89.6 122880 5.39392218778627e-08 5e-08
e 200 203 89.3 122880 7.57715469724502e-08 5e-08
e 200 307 89.6 122880 9.57471586774371e-08 5e-08
e 201 19 89.3 122880 1.11057141452254e-07 5e-08
e 201 185 89.6 122880 5.54549674929644e-08 5e-08
e 201 186 89.5 122880 5.30035967591018e-08 5e-08
e 201 191 89.4 122880 1.15957513566861e-07 5e-08
e 201 192 89.1 122880 6.84892368688329e-08 5e-08
e 201 199 90 122880 7.86304707694814e-08 5e-08
e 201 200 89.4 122880 5.2955673065339e-08 5e-08
e 201 202 89.3 122880 5.79557816869129e-08 5e-08
e 201 307 89.6 122880 7.58525316857968e-08 5e-08
e 202 19 89.2 122880 9.88789990242405e-08 5e-08
e 202 192 89 122880 7.12922227933413e-08 5e-08
e 202 193 89.4 122880 2.05626232112408e-07 5e-08
e 202 196 89.8 122880 2.57478118846272e-07 5e-08
e 202 197 88.8 122880 1.94746815794754e-07 5e-08
e 202 198 89.6 122880 1.61146958837889e-07 5e-08
e 202 199 89.2 122880 6.45895161963662e-08 5e-08
e 202 200 89.6 122880 5.39392218778627e-08 5e-08
e 202 201 89.3 122880 5.79557816869129e-08 5e-08
e 202 203 89.6 122880 5.96377066079248e-08 5e-08
e 203 19 89.3 122880 7.4568381983545e-08 5e-08
e 203 192 89.6 122880 7.07137114891808e-08 5e-08
e 203 193 89.6 122880 1.10223329834036e-07 5e-08
e 203 194 88.9 122880 2.08751272311497e-07 5e-08
e 203 196 89.1 122880 1.19342976245618e-07 5e-08
e 203 197 89 122880 1.01718661244492e-07 5e-08
e 203 199 89.7 122880 8.56885245125417e-08 5e-08
e 203 200 89.3 122880 7.57715469724502e-08 5e-08
e 203 202 89.6 122880 5.96377066079248e-08 5e-08
e 204 17 89.5 122880 1.20694500947837e-07 5e-08
e 204 180 89.7 122880 1.23083476141477e-07 5e-08
e 204 183 89.5 122880 8.97233867632729e-08 5e-08
e 204 205 89.9 122880 6.21828111055153e-08 5e-08
e 204 206 88.1 122880 1.04758341407286e-07 5e-08
e 205 18 89.8 122880 2.56067389002529e-07 5e-08
e 205 179 89.9 122880 1.13283759382343e-07 5e-08
e 205 182 89.6 122880 6.46339308719403e-08 5e-08
e 205 204 89.9 122880 6.21828111055153e-08 5e-08
e 205 206 90 122880 1.10727004163221e-07 5e-08
e 206 2 89.5 122880 1.21462942839924e-07 5e-08
e 206 18 89.8 122880 7.95087933355333e-08 5e-08
e 206 33 89.1 122880 1.16456296074018e-07 5e-08
e 206 34 89.8 122880 2.45890168930207e-07 5e-08
e 206 37 88.9 122880 1.96779322218123e-07 5e-08
e 206 90 89.4 122880 1.44152521904887e-07 5e-08
e 206 180 89.2 122880 2.13840195318631e-07 5e-08
e 206 181 89.5 122880 1.20757382628569e-07 5e-08
e 206 182 89 122880 7.74403906714539e-08 5e-08
e 206 204 88.1 122880 1.04758341407286e-07 5e-08
e 206 205 90 122880 1.10727004163221e-07 5e-08
e 207 20 88.6 122880 6.22392586369411e-08 5e-08
e 207 29 89.6 122880 3.42246944792033e-07 5e-08
e 207 170 89.8 122880 2.70345893515412e-07 5e-08
e 207 171 89.4 122880 1.2674886075648e-07 5e-08
e 207 208 89.1 122880 9.30345080511639e-08 5e-08
e 207 209 89 122880 1.61124050137817e-07 5e-08
e 207 210 88.8 122880 2.0789599865515e-07 5e-08
e 207 211 88.2 122880 9.73808188221592e-08 5e-08
e 207 212 89.2 122880 7.27886938025185e-08 5e-08
e 207 213 88.8 122880 7.0270486773038e-08 5e-08
e 207 217 88.1 122880 1.00864030006428e-07 5e-08
e 207 218 88 122880 1.53854254156861e-07 5e-08
e 207 219 89.9 122880 3.94105393646987e-07 5e-08
e 207 229 89.9 122880 3.21324017902131e-07 5e-08
e 207 230 88.1 122880 1.63940873158252e-07 5e-08
e 207 232 88.9 122880 2.61737714032861e-07 5e-08
e 207 287 88.4 122880 1.64345349733253e-07 5e-08
e 207 288 88.8 122880 9.27000664936303e-08 5e-08
e 207 290 88.1 122880 5.83880675187268e-08 5e-08
e 207 308 87.9 122880 6.05655090451603e-08 5e-08
e 208 20 88 122880 1.04535044728685e-07 5e-08
e 208 171 89.9 122880 4.78021927310353e-07 5e-08
e 208 207 89.1 122880 9.30345080511639e-08 5e-08
e 208 209 88.9 122880 5.93366551757514e-08 5e-08
e 208 210 89.2 122880 7.29366414300266e-08 5e-08
e 208 211 89 122880 6.20134449739652e-08 5e-08
e 208 212 88.2 122880 7.2283690640817e-08 5e-08
e 208 213 88.2 122880 1.82385106107942e-07 5e-08
e 208 217 89.5 122880 4.50253107377378e-07 5e-08
e 208 229 89.1 122880 1.67858937018179e-07 5e-08
e 208 230 88.2 122880 9.66336660826631e-08 5e-08
e 208 231 89.3 122880 2.66167940337677e-07 5e-08
e 208 290 88.8 122880 1.53916179627852e-07 5e-08
e 208 308 88.5 122880 6.09537516377047e-08 5e-08
e 209 20 89.2 122880 1.90521720521489e-07 5e-08
e 209 207 89 122880 1.61124050137817e-07 5e-08
e 209 208 88.9 122880 5.93366551757514e-08 5e-08
e 209 210 88.9 122880 6.20174416881995e-08 5e-08
e 209 211 89.1 122880 7.52687213228018e-08 5e-08
e 209 212 88.3 122880 1.01776695661138e-07 5e-08
e 209 213 89.8 122880 4.17797344193165e-07 5e-08
e 209 230 89.5 122880 1.03435269537004e-07 5e-08
e 209 232 89.8 122880 4.75298968687854e-07 5e-08
e 209 308 88.8 122880 9.05144966982541e-08 5e-08
e 210 207 88.8 122880 2.0789599865515e-07 5e-08
e 210 208 89.2 122880 7.29366414300266e-08 5e-08
e 210 209 88.9 122880 6.20174416881995e-08 5e-08
e 210 230 89.4 122880 2.18791565425124e-07 5e-08
e 210 268 89.3 122880 7.62255476946698e-07 5e-08
e 210 308 88.5 122880 1.06131596118282e-07 5e-08
e 211 20 88.5 122880 8.50457840102199e-08 5e-08
e 211 207 88.2 122880 9.73808188221592e-08 5e-08
e 211 208 89 122880 6.20134449739652e-08 5e-08
e 211 209 89.1 122880 7.52687213228018e-08 5e-08
e 211 212 88.9 122880 5.70607563078115e-08 5e-08
e 211 213 87.8 122880 1.29470610792321e-07 5e-08
e 211 214 88.5 122880 2.20876167989851e-07 5e-08
e 211 217 89.4 122880 3.37332215846538e-07 5e-08
e 211 230 88.9 122880 1.95007340656686e-07 5e-08
e 211 268 89.7 122880 4.99819478712715e-07 5e-08
e 211 269 89.9 122880 8.45426855451906e-07 5e-08
e 211 288 89.9 122880 4.1444731016708e-07 5e-08
e 211 290 88.7 122880 1.54878274297672e-07 5e-08
e 211 308 89.2 122880 6.90218359650017e-08 5e-08
e 212 20 88.3 122880 6.06464915383063e-08 5e-08
e 212 171 89.7 122880 4.78124442688446e-07 5e-08
e 212 207 89.2 122880 7.27886938025185e-08 5e-08
e 212 208 88.2 122880 7.2283690640817e-08 5e-08
e 212 209 88.3 122880 1.01776695661138e-07 5e-08
e 212 211 88.9 122880 5.70607563078115e-08 5e-08
e 212 213 88.8 122880 8.82555051608423e-08 5e-08
e 212 214 88.6 122880 1.17230607633778e-07 5e-08
e 212 215 89.9 122880 1.82629441972965e-07 5e-08
e 212 217 88.9 122880 1.57490186287449e-07 5e-08
e 212 230 89.2 122880 2.30070813909134e-07 5e-08
e 212 288 88.7 122880 2.01961934259499e-07 5e-08
e 212 290 88.3 122880 9.98395149701414e-08 5e-08
e 212 308 87.7 122880 6.17032944408144e-08 5e-08
e 213 20 86.8 122880 5.85431599414092e-08 5e-08
e 213 29 88.6 122880 1.76290330446657e-07 5e-08
e 213 171 88.7 122880 2.41619325768237e-07 5e-08
e 213 207 88.8 122880 7.0270486773038e-08 5e-08
e 213 208 88.2 122880 1.82385106107942e-07 5e-08
e 213 209 89.8 122880 4.17797344193165e-07 5e-08
e 213 211 87.8 122880 1.29470610792321e-07 5e-08
e 213 212 88.8 122880 8.82555051608423e-08 5e-08
e 213 214 86.9 122880 6.15175978199122e-08 5e-08
e 213 215 88.5 122880 9.75251966166325e-08 5e-08
e 213 216 89.8 122880 2.03421279722931e-07 5e-08
e 213 217 87.4 122880 6.1227054668285e-08 5e-08
e 213 218 87.6 122880 8.46848191906195e-08 5e-08
e 213 219 88.1 122880 1.50344078191723e-07 5e-08
e 213 277 88.7 122880 1.76365317615083e-07 5e-08
e 213 278 89 122880 2.89220158604812e-07 5e-08
e 213 287 88.3 122880 1.07488755270748e-07 5e-08
e 213 288 88.1 122880 7.47697085287315e-08 5e-08
e 213 290 88.4 122880 6.1502622545445e-08 5e-08
e 213 308 88.4 122880 9.93919820863166e-08 5e-08
e 214 20 88.2 122880 7.80308878694796e-08 5e-08
e 214 25 90 122880 2.67584425770777e-07 5e-08
e 214 29 89.1 122880 1.91121747112086e-07 5e-08
e 214 211 88.5 122880 2.20876167989851e-07 5e-08
e 214 212 88.6 122880 1.17230607633778e-07 5e-08
e 214 213 86.9 122880 6.15175978199122e-08 5e-08
e 214 215 88.3 122880 6.36979343502568e-08 5e-08
e 214 216 88.1 122880 1.03325086401998e-07 5e-08
e 214 217 87.6 122880 6.32816241246706e-08 5e-08
e 214 218 88.1 122880 7.92249070296043e-08 5e-08
e 214 267 90 122880 5.06935576017496e-07 5e-08
e 214 270 89.8 122880 1.71214863806631e-07 5e-08
e 214 274 89.6 122880 2.08853775335792e-07 5e-08
e 214 287 89.6 122880 1.20594216024605e-07 5e-08
e 214 288 89.6 122880 9.69153423184907e-08 5e-08
e 214 289 88.9 122880 1.47760576849479e-07 5e-08
e 214 290 89.3 122880 9.39370850915117e-08 5e-08
e 214 308 89.9 122880 1.78323659771288e-07 5e-08
e 215 20 89.7 122880 1.12650059496742e-07 5e-08
e 215 25 89.1 122880 1.15601205271388e-07 5e-08
e 215 212 89.9 122880 1.82629441972965e-07 5e-08
e 215 213 88.5 122880 9.75251966166325e-08 5e-08
e 215 214 88.3 122880 6.36979343502568e-08 5e-08
e 215 216 87.7 122880 6.29721797791648e-08 5e-08
e 215 217 89.8 122880 1.00491506499606e-07 5e-08
e 215 268 89.9 122880 1.23973126692638e-07 5e-08
e 215 269 89.3 122880 9.57602478339167e-08 5e-08
e 215 270 88.7 122880 8.75260128112093e-08 5e-08
e 215 271 89.1 122880 1.80112470271517e-07 5e-08
e 215 274 89.9 122880 9.7394570891882e-08 5e-08
e 215 290 89.5 122880 1.93384834311498e-07 5e-08
e 215 299 87.8 122880 1.59307067364027e-07 5e-08
e 216 213 89.8 122880 2.03421279722931e-07 5e-08
e 216 214 88.1 122880 1.03325086401998e-07 5e-08
e 216 215 87.7 122880 6.29721797791648e-08 5e-08
e 216 255 88.8 122880 1.59601961616558e-07 5e-08
e 216 268 89.1 122880 8.93288288611362e-08 5e-08
